term	name	parent_names	parent_ids
GO:0046836	glycolipid transport	establishment of localization|transport|organic substance transport|lipid transport	GO:0051234|GO:0006810|GO:0071702|GO:0006869
GO:0046836	glycolipid transport	single-organism localization|single-organism transport|carbohydrate derivative transport	GO:1902578|GO:0044765|GO:1901264
GO:0046836	glycolipid transport	establishment of localization|transport|single-organism transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0044765|GO:1901264
GO:0046836	glycolipid transport	establishment of localization|transport|organic substance transport|carbohydrate derivative transport	GO:0051234|GO:0006810|GO:0071702|GO:1901264
GO:0046903	secretion	single-organism localization|single-organism transport	GO:1902578|GO:0044765
GO:0046903	secretion	establishment of localization|transport|single-organism transport	GO:0051234|GO:0006810|GO:0044765
GO:0046907	intracellular transport	cellular localization	GO:0051641
GO:0046907	intracellular transport	establishment of localization|establishment of localization in cell	GO:0051234|GO:0051649
GO:0046907	intracellular transport	establishment of localization|transport	GO:0051234|GO:0006810
GO:0048193	Golgi vesicle transport	establishment of localization|transport|vesicle-mediated transport	GO:0051234|GO:0006810|GO:0016192
GO:0048473	D-methionine transport	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|methionine transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0015821
GO:0048473	D-methionine transport	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|methionine transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0015821
GO:0048473	D-methionine transport	establishment of localization|transport|nitrogen compound transport|methionine transport	GO:0051234|GO:0006810|GO:0071705|GO:0015821
GO:0050482	arachidonic acid secretion	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport|fatty acid transport|long-chain fatty acid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0015718|GO:0015908|GO:0015909|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|monocarboxylic acid transport|fatty acid transport|long-chain fatty acid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0015718|GO:0015908|GO:0015909|GO:1903963
GO:0050482	arachidonic acid secretion	single-organism localization|single-organism transport|lipid transport|fatty acid transport|long-chain fatty acid transport|arachidonate transport	GO:1902578|GO:0044765|GO:0006869|GO:0015908|GO:0015909|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|single-organism transport|lipid transport|fatty acid transport|long-chain fatty acid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0044765|GO:0006869|GO:0015908|GO:0015909|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|organic substance transport|lipid transport|fatty acid transport|long-chain fatty acid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0071702|GO:0006869|GO:0015908|GO:0015909|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|icosanoid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0071715|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|icosanoid transport|arachidonate transport	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0071715|GO:1903963
GO:0050482	arachidonic acid secretion	establishment of localization|transport|ion transport|anion transport|organic anion transport|carboxylic acid transport|icosanoid transport|icosanoid secretion	GO:0051234|GO:0006810|GO:0006811|GO:0006820|GO:0015711|GO:0046942|GO:0071715|GO:0032309
GO:0050482	arachidonic acid secretion	establishment of localization|transport|organic substance transport|organic anion transport|carboxylic acid transport|icosanoid transport|icosanoid secretion	GO:0051234|GO:0006810|GO:0071702|GO:0015711|GO:0046942|GO:0071715|GO:0032309
GO:0050482	arachidonic acid secretion	single-organism localization|single-organism transport|secretion|icosanoid secretion	GO:1902578|GO:0044765|GO:0046903|GO:0032309
GO:0050482	arachidonic acid secretion	establishment of localization|transport|single-organism transport|secretion|icosanoid secretion	GO:0051234|GO:0006810|GO:0044765|GO:0046903|GO:0032309
GO:0050658	RNA transport	establishment of localization|transport|organic substance transport|nucleobase-containing compound transport|nucleic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015931|GO:0050657
GO:0050658	RNA transport	establishment of localization|transport|nitrogen compound transport|nucleobase-containing compound transport|nucleic acid transport	GO:0051234|GO:0006810|GO:0071705|GO:0015931|GO:0050657
GO:0050658	RNA transport	establishment of localization|establishment of RNA localization	GO:0051234|GO:0051236
GO:0051027	DNA transport	establishment of localization|transport|organic substance transport|nucleobase-containing compound transport|nucleic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015931|GO:0050657
GO:0051027	DNA transport	establishment of localization|transport|nitrogen compound transport|nucleobase-containing compound transport|nucleic acid transport	GO:0051234|GO:0006810|GO:0071705|GO:0015931|GO:0050657
GO:0051028	mRNA transport	establishment of localization|transport|organic substance transport|nucleobase-containing compound transport|nucleic acid transport|RNA transport	GO:0051234|GO:0006810|GO:0071702|GO:0015931|GO:0050657|GO:0050658
GO:0051028	mRNA transport	establishment of localization|transport|nitrogen compound transport|nucleobase-containing compound transport|nucleic acid transport|RNA transport	GO:0051234|GO:0006810|GO:0071705|GO:0015931|GO:0050657|GO:0050658
GO:0051028	mRNA transport	establishment of localization|establishment of RNA localization|RNA transport	GO:0051234|GO:0051236|GO:0050658
GO:0051168	nuclear export	cellular localization|intracellular transport|nuclear transport|nucleocytoplasmic transport	GO:0051641|GO:0046907|GO:0051169|GO:0006913
GO:0051168	nuclear export	establishment of localization|establishment of localization in cell|intracellular transport|nuclear transport|nucleocytoplasmic transport	GO:0051234|GO:0051649|GO:0046907|GO:0051169|GO:0006913
GO:0051168	nuclear export	establishment of localization|transport|intracellular transport|nuclear transport|nucleocytoplasmic transport	GO:0051234|GO:0006810|GO:0046907|GO:0051169|GO:0006913
GO:0051181	cofactor transport	single-organism localization|single-organism transport	GO:1902578|GO:0044765
GO:0051181	cofactor transport	establishment of localization|transport|single-organism transport	GO:0051234|GO:0006810|GO:0044765
GO:0051205	protein insertion into membrane	establishment of localization|establishment of protein localization|establishment of protein localization to membrane	GO:0051234|GO:0045184|GO:0090150
GO:0051235	maintenance of location		
GO:0051470	ectoine transport	single-organism localization|single-organism transport|organic acid transport	GO:1902578|GO:0044765|GO:0015849
GO:0051470	ectoine transport	establishment of localization|transport|single-organism transport|organic acid transport	GO:0051234|GO:0006810|GO:0044765|GO:0015849
GO:0051470	ectoine transport	establishment of localization|transport|organic substance transport|organic acid transport	GO:0051234|GO:0006810|GO:0071702|GO:0015849
GO:0051470	ectoine transport	establishment of localization|transport|nitrogen compound transport	GO:0051234|GO:0006810|GO:0071705
GO:0055085	transmembrane transport	establishment of localization|transport	GO:0051234|GO:0006810
GO:0060478	acrosomal vesicle exocytosis	establishment of localization|transport|vesicle-mediated transport|exocytosis|regulated exocytosis|calcium ion regulated exocytosis	GO:0051234|GO:0006810|GO:0016192|GO:0006887|GO:0045055|GO:0017156
GO:0060478	acrosomal vesicle exocytosis	single-organism localization|single-organism transport|secretion|secretion by cell|exocytosis|regulated exocytosis|calcium ion regulated exocytosis	GO:1902578|GO:0044765|GO:0046903|GO:0032940|GO:0006887|GO:0045055|GO:0017156
GO:0060478	acrosomal vesicle exocytosis	establishment of localization|transport|single-organism transport|secretion|secretion by cell|exocytosis|regulated exocytosis|calcium ion regulated exocytosis	GO:0051234|GO:0006810|GO:0044765|GO:0046903|GO:0032940|GO:0006887|GO:0045055|GO:0017156
